Sample name,Proportion classified,Precision reads,Precision taxa,Mean Precision,Recall reads,Recall taxa,Mean Recall,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Number of taxa,Mean F1 score
marine_sample_0-MetaPhlAn,0.763114049,0.302514094,0.849206349,0.575860222,0.238557187,0.826254826,0.532406007,0.266755652,0.837573386,42254837,88.74019576,16.79795611,0.733244348,0.759680325,0.956977935,5.921364911,252,0.207419658,0.742278692,0.092237646,252,0.552164519
marine_sample_1-MetaPhlAn,0.80230512,0.374059732,0.871186441,0.622623086,0.310982199,0.848184818,0.579583509,0.339616927,0.859531773,38866713,88.8108632,15.40826769,0.660383073,0.687346532,0.97902289,6.615181187,295,0.144836363,0.806279947,0.161596637,295,0.59957435
marine_sample_2-MetaPhlAn,0.795045844,0.331486157,0.847272727,0.589379442,0.272934831,0.841155235,0.557045033,0.299374509,0.844202899,41075956,93.13981024,16.70153156,0.700625491,0.726098813,0.970649632,6.347292947,275,0.171321263,0.783298471,0.123894995,275,0.571788704
marine_sample_3-MetaPhlAn,0.793435361,0.349062023,0.859838275,0.604450149,0.289863637,0.830729167,0.560296402,0.316720376,0.845033113,39777713,103.0579946,17.6843775,0.683279624,0.708929501,0.978498389,6.668462898,371,0.14663633,0.781282689,0.125358877,371,0.580876744
marine_sample_4-MetaPhlAn,0.746793956,0.359675841,0.852941176,0.606308509,0.285099088,0.828571429,0.556835258,0.31807457,0.84057971,38350123,92.33174974,14.3099975,0.68192543,0.713851159,0.970641436,6.105208878,272,0.171345276,0.75489792,0.125226514,272,0.57932714
marine_sample_5-MetaPhlAn,0.781503206,0.422593731,0.862928349,0.64276104,0.351997393,0.829341317,0.590669355,0.384078482,0.845801527,35270633,97.05926406,13.37705758,0.615921518,0.646776056,0.967893872,6.282237295,321,0.179184033,0.754493544,0.097030224,321,0.614940004
marine_sample_6-MetaPhlAn,0.760013847,0.402716468,0.84423676,0.623476614,0.322527853,0.823708207,0.57311803,0.358189024,0.833846154,36517741,100.5806843,14.64545342,0.641810976,0.675661462,0.979532887,6.610424399,321,0.143065129,0.793908651,0.152208313,321,0.596017589
marine_sample_7-MetaPhlAn,0.750636037,0.360712881,0.842490842,0.601601862,0.284342674,0.807017544,0.545680109,0.31800692,0.82437276,38662972,96.16729025,15.14724135,0.68199308,0.714037695,0.972128349,6.268759199,273,0.166949866,0.774613533,0.131423993,273,0.57118984
marine_sample_8-MetaPhlAn,0.779208321,0.352393934,0.84984985,0.601121892,0.287536419,0.813218391,0.550377405,0.316678493,0.83113069,39465604,101.9731982,17.16440372,0.683321507,0.711426898,0.966497438,6.333093402,333,0.183039391,0.755795135,0.089635027,333,0.573904592
marine_sample_9-MetaPhlAn,0.741059658,0.387341847,0.842105263,0.614723555,0.309682003,0.817518248,0.563600125,0.344185637,0.82962963,36425705,94.45393554,13.20339555,0.655814363,0.68876945,0.974665426,6.334688774,266,0.159170092,0.786401821,0.148390041,266,0.586907633
mouse_sample_0-MetaPhlAn,0.337324723,0.953959226,0.857142857,0.905551042,0.32179733,0.65625,0.489023665,0.481254093,0.743362832,23011127,49.72612276,6.678030105,0.518745907,0.613223794,0.635810272,2.271114285,49,0.603483929,0.404493616,0.056037174,49,0.612308462
mouse_sample_1-MetaPhlAn,0.286440683,0.700726566,0.907407407,0.804066987,0.200715414,0.597560976,0.399138195,0.312048087,0.720588235,29444443,56.83631486,8.255120487,0.687951913,0.745279781,0.802903319,3.190536801,54,0.443958189,0.554404721,0.093956521,54,0.516318161
mouse_sample_10-MetaPhlAn,0.668201729,0.927277853,0.867346939,0.897312396,0.619614732,0.708333333,0.663974033,0.742850569,0.779816514,14236539,65.67942887,8.014132471,0.257149431,0.315034985,0.799924283,3.647394083,98,0.447300199,0.551406512,0.0510011,98,0.761333541
mouse_sample_11-MetaPhlAn,0.674786663,0.775018024,0.896226415,0.83562222,0.522969358,0.601265823,0.56211759,0.624521754,0.71969697,20920788,79.79184931,9.054639929,0.375478246,0.405743522,0.943762045,4.853560937,106,0.237146539,0.721405815,0.167750806,106,0.672109362
mouse_sample_12-MetaPhlAn,0.621920506,0.785069958,0.816793893,0.800931926,0.488250062,0.664596273,0.576423168,0.602064602,0.732876712,21442115,84.93175075,10.31085652,0.397935398,0.414754708,0.918985208,4.6709627,131,0.284632767,0.664109453,0.094224617,131,0.667470657
mouse_sample_13-MetaPhlAn,0.82040413,0.949291906,0.870588235,0.909940071,0.778807272,0.666666667,0.722736969,0.855640057,0.755102041,8720714,61.94384858,11.07339516,0.144359943,0.175003049,0.729955366,3.000268552,85,0.519659793,0.468105095,0.043565783,85,0.805371049
mouse_sample_14-MetaPhlAn,0.675073041,0.867457355,0.889908257,0.878682806,0.585589719,0.598765432,0.592177576,0.699184656,0.715867159,16769439,82.58595088,9.382866306,0.300815344,0.347495181,0.819562417,4.142204565,109,0.424781494,0.612011193,0.050844795,109,0.707525907
mouse_sample_15-MetaPhlAn,0.756456334,0.824436928,0.868217054,0.846326991,0.62365956,0.662721893,0.643190727,0.710129437,0.751677852,16923956,82.26081135,12.18609782,0.289870563,0.280904627,0.9214596,4.813707517,129,0.280252028,0.686571315,0.098700007,129,0.730903645
mouse_sample_16-MetaPhlAn,0.274737344,0.950771183,0.872727273,0.911749228,0.261212366,0.64,0.450606183,0.409829309,0.738461538,24955373,51.33283663,5.694349325,0.590170691,0.677408405,0.393704045,1.712058598,55,0.778654699,0.296134246,0.029988355,55,0.574145423
mouse_sample_17-MetaPhlAn,0.498168347,0.705998242,0.87254902,0.789273631,0.351709848,0.644927536,0.498318692,0.469518077,0.741666667,26431596,78.1597872,9.415710144,0.530481923,0.538365633,0.93768226,4.741333328,102,0.249636735,0.710586194,0.15732152,102,0.605592372
mouse_sample_18-MetaPhlAn,0.391301065,0.907029726,0.852459016,0.879744371,0.354924136,0.712328767,0.533626452,0.510203664,0.776119403,22618978,54.26043141,7.819350571,0.489796336,0.576899999,0.791526328,3.176957825,61,0.456591282,0.535676703,0.078635554,61,0.643161533
mouse_sample_19-MetaPhlAn,0.613024797,0.642806935,0.848484848,0.745645892,0.394061685,0.636363636,0.515212661,0.488597261,0.727272727,27438351,79.05596177,8.125311543,0.511402739,0.504312652,0.944658399,4.840644227,99,0.235249086,0.730183109,0.182521105,99,0.607934994
mouse_sample_2-MetaPhlAn,0.81424536,0.96231815,0.842105263,0.902211707,0.783569445,0.64,0.711784722,0.863793409,0.727272727,8195668,55.00727125,7.955159945,0.136206591,0.141826512,0.774589149,2.790209813,57,0.474775511,0.478358036,0.07783059,57,0.795533068
mouse_sample_20-MetaPhlAn,0.465681478,0.697253663,0.880733945,0.788993804,0.32470093,0.653061224,0.488881077,0.443070396,0.75,27130330,74.38068582,10.01298985,0.556929604,0.581832028,0.927083901,4.649514103,109,0.270031695,0.686966235,0.125820115,109,0.596535198
mouse_sample_21-MetaPhlAn,0.528366695,0.930535852,0.847058824,0.888797338,0.49166575,0.685714286,0.588690018,0.643386433,0.757894737,18112550,64.84625023,8.097127438,0.356613567,0.377057998,0.833750789,3.721942189,85,0.407738644,0.580701384,0.070765484,85,0.700640585
mouse_sample_22-MetaPhlAn,0.860461396,0.856595283,0.89261745,0.874606366,0.737069167,0.651960784,0.694514976,0.792349948,0.753541076,12848331,80.48242162,12.9998407,0.207650052,0.208839471,0.90590793,4.475543207,149,0.306745894,0.619952726,0.071328109,149,0.772945512
mouse_sample_23-MetaPhlAn,0.707385693,0.95463274,0.886075949,0.920354345,0.675298586,0.68627451,0.680786548,0.791029817,0.773480663,11847040,58.52383888,10.39051619,0.208970183,0.238625674,0.774514534,3.202369351,79,0.474854676,0.50800773,0.056137666,79,0.78225524
mouse_sample_24-MetaPhlAn,0.65566886,0.799008345,0.916666667,0.857837506,0.523883726,0.60199005,0.562936888,0.632836915,0.726726727,20226497,81.15920951,10.26746344,0.367163085,0.357896458,0.943179985,4.990345287,132,0.238370923,0.708413698,0.133329033,132,0.679781821
mouse_sample_25-MetaPhlAn,0.782955573,0.835249717,0.912408759,0.873829238,0.653958485,0.628140704,0.641049594,0.733569206,0.744047619,15797626,80.15420733,7.974554485,0.266430794,0.255513534,0.929930044,4.702022874,137,0.264708686,0.662440352,0.10417118,137,0.738808413
mouse_sample_26-MetaPhlAn,0.397866818,0.93079598,0.863013699,0.896904839,0.370337718,0.623762376,0.497050047,0.529859245,0.724137931,21829781,65.49523171,7.37884144,0.470140755,0.507944573,0.891422676,4.069262142,73,0.329512529,0.657411547,0.126164743,73,0.626998588
mouse_sample_27-MetaPhlAn,0.651020682,0.800151202,0.888,0.844075601,0.520922217,0.54950495,0.535213584,0.631027061,0.678899083,20258971,85.31096061,10.39354684,0.368972939,0.386023889,0.888095745,4.321915845,125,0.33452285,0.62044928,0.071489685,125,0.654963072
mouse_sample_28-MetaPhlAn,0.739241965,0.803755766,0.88,0.841877883,0.594167667,0.567010309,0.580588988,0.683250137,0.689655172,18309137,82.44193914,9.442066534,0.316749863,0.325732257,0.832572656,3.764401709,125,0.40918093,0.54041319,0.04778192,125,0.686452655
mouse_sample_29-MetaPhlAn,0.624076948,0.946415304,0.8875,0.916957652,0.590640136,0.657407407,0.624023772,0.727352897,0.755319149,14705297,62.23977028,7.289304976,0.272647103,0.293585013,0.752195167,3.304905031,80,0.497801891,0.522768526,0.050442923,80,0.741336023
mouse_sample_30-MetaPhlAn,0.597587548,0.845163272,0.909090909,0.877127091,0.505066134,0.579710145,0.54238814,0.632282699,0.707964602,19552710,81.42204679,10.52095567,0.367717301,0.407000458,0.921574692,4.617677009,132,0.280047034,0.655510883,0.096598378,132,0.67012365
mouse_sample_31-MetaPhlAn,0.798611545,0.909483442,0.888888889,0.899186165,0.726326836,0.623376623,0.67485173,0.8076514,0.732824427,11508305,73.41510517,6.83022282,0.1923486,0.228638331,0.860629384,3.954445079,108,0.373325245,0.585419828,0.066436237,108,0.770237914
mouse_sample_32-MetaPhlAn,0.85885921,0.943320004,0.944444444,0.943882224,0.810179781,0.693877551,0.752028666,0.871695338,0.8,7908890,40.80501642,2.965249465,0.128304662,0.125059774,0.812354443,3.06495638,36,0.433181276,0.59284349,0.148033229,36,0.835847669
mouse_sample_33-MetaPhlAn,0.620707333,0.84634218,0.878571429,0.862456804,0.525344649,0.602941176,0.564142913,0.648284034,0.715116279,18959827,88.78175478,10.84231128,0.351715966,0.395215582,0.95785378,5.412833643,140,0.205296828,0.759239552,0.169478002,140,0.681700157
mouse_sample_34-MetaPhlAn,0.648693075,0.836915631,0.904458599,0.870687115,0.542912429,0.633928571,0.5884205,0.658592054,0.745406824,18713633,87.86999345,11.32473675,0.341407946,0.353259245,0.958218996,5.518774818,157,0.2044055,0.756554043,0.15244791,157,0.701999439
mouse_sample_35-MetaPhlAn,0.816716361,0.956469715,0.918367347,0.937418531,0.78115884,0.714285714,0.747722277,0.859970643,0.803571429,8443455,48.62604501,4.145704171,0.140029357,0.133615274,0.845153889,3.542356356,49,0.393505602,0.630906397,0.131796421,49,0.831771036
mouse_sample_36-MetaPhlAn,0.675586573,0.858834336,0.933333333,0.896083835,0.580211331,0.580310881,0.580261106,0.692549826,0.715654952,17140686,78.92947206,11.04105643,0.307450174,0.331172083,0.916259487,4.983510768,120,0.289381063,0.721527393,0.09951376,120,0.704102389
mouse_sample_37-MetaPhlAn,0.688861558,0.804756295,0.934782609,0.869769452,0.554364125,0.608490566,0.581427346,0.656495205,0.737142857,19300214,84.91222741,11.51276234,0.343504795,0.339889522,0.958800554,5.461276669,138,0.202977679,0.768271489,0.175885298,138,0.696819031
mouse_sample_38-MetaPhlAn,0.811810335,0.947600036,0.857142857,0.902371446,0.769262949,0.618556701,0.693909825,0.849169217,0.718562874,9068982,64.91413831,8.766053546,0.150830783,0.171812786,0.781395425,3.364025498,70,0.467552879,0.548844863,0.065349567,70,0.783866045
mouse_sample_5-MetaPhlAn,0.340652606,0.94521921,0.92,0.932609605,0.321990257,0.56097561,0.441482933,0.480348962,0.696969697,23019854,74.70640748,12.49340594,0.519651038,0.467652682,0.88538867,4.458339347,125,0.338546681,0.640034082,0.069801127,125,0.58865933
mouse_sample_52-MetaPhlAn,0.753677773,0.86986058,0.881355932,0.875608256,0.655593063,0.525252525,0.590422794,0.747678652,0.658227848,14685218,57.95708872,10.8055683,0.252321348,0.271985989,0.746440959,2.673065952,59,0.503547632,0.454398802,0.066844994,59,0.70295325
mouse_sample_53-MetaPhlAn,0.409418067,0.960528406,0.905660377,0.933094391,0.393253665,0.623376623,0.508315144,0.558038585,0.738461538,20606287,68.53875405,9.874718283,0.441961415,0.442412076,0.621362469,2.921645954,106,0.61534007,0.434256911,0.02491555,106,0.648250062
mouse_sample_54-MetaPhlAn,0.496024131,0.959241666,0.9,0.929620833,0.475801462,0.654545455,0.565173459,0.636090412,0.757894737,18010193,69.65872306,10.83922714,0.363909588,0.359908271,0.661576988,3.114874824,120,0.581745581,0.450980768,0.024624015,120,0.696992575
mouse_sample_55-MetaPhlAn,0.173503309,0.935944751,0.938596491,0.937270621,0.162389319,0.584699454,0.373544386,0.276759931,0.720538721,27961943,65.15377238,13.16922204,0.723240069,0.584242467,0.802229504,3.648787681,114,0.44472274,0.534003573,0.044354087,114,0.498649326
mouse_sample_56-MetaPhlAn,0.181328544,0.94634909,0.893203883,0.919776487,0.171602858,0.56097561,0.366289234,0.290524487,0.689138577,27612169,66.96854242,11.59745004,0.709475513,0.588993639,0.829489297,3.601457437,103,0.412936467,0.53861619,0.05693917,103,0.489831532
mouse_sample_57-MetaPhlAn,0.871956542,0.898319879,0.882352941,0.89033641,0.78329606,0.625,0.70414803,0.83687411,0.731707317,10158539,73.58498903,10.49490798,0.16312589,0.183130662,0.878830963,4.109014233,119,0.348094847,0.595956902,0.069352382,119,0.784290714
mouse_sample_58-MetaPhlAn,0.847393588,0.901494787,0.897260274,0.89937753,0.763927125,0.59009009,0.677008608,0.827029254,0.711956522,10630209,82.81413726,8.324965406,0.172970746,0.191732894,0.898570112,4.458237239,146,0.318482231,0.620075942,0.067527582,146,0.769492888
mouse_sample_59-MetaPhlAn,0.877831276,0.906081713,0.875,0.890540857,0.795383447,0.618604651,0.706994049,0.847131535,0.72479564,9548286,83.47988732,9.664821486,0.152868465,0.169763033,0.885897049,4.352135631,152,0.33779303,0.600466219,0.057657995,152,0.785963588
mouse_sample_6-MetaPhlAn,0.489524889,0.943225491,0.905109489,0.92416749,0.461727988,0.58490566,0.523316824,0.619968724,0.710601719,18736031,79.59005676,11.9696154,0.380031276,0.355970716,0.832394128,4.095492637,137,0.409400398,0.576989874,0.043550205,137,0.665285222
mouse_sample_60-MetaPhlAn,0.860433271,0.909919698,0.890322581,0.900121139,0.78293695,0.616071429,0.699504189,0.841665777,0.72823219,9799908,83.15964893,9.011670273,0.158334223,0.178156219,0.881100623,4.291915249,155,0.344819745,0.589862818,0.054261116,155,0.784948983
mouse_sample_61-MetaPhlAn,0.826104475,0.861155233,0.881987578,0.871571406,0.711407122,0.617391304,0.664399213,0.779151255,0.726342711,13417090,91.66595474,10.8250318,0.220848745,0.235032836,0.935115884,5.029443391,161,0.25472509,0.686059258,0.095727283,161,0.752746983
mouse_sample_62-MetaPhlAn,0.703178592,0.913259133,0.823529412,0.868394272,0.642182453,0.674698795,0.658440624,0.754099666,0.741721854,13904818,63.57355063,8.176989472,0.245900334,0.235222848,0.867431482,3.987101364,68,0.364100644,0.654969314,0.110930427,68,0.74791076
mouse_sample_63-MetaPhlAn,0.695132905,0.923207425,0.803921569,0.863564497,0.641755068,0.694915254,0.668335161,0.757172196,0.745454545,13663473,56.88799511,8.092410501,0.242827804,0.248168357,0.8272501,3.61765803,51,0.41563283,0.637762123,0.113504222,51,0.751313371
mouse_sample_7-MetaPhlAn,0.853181972,0.949921717,0.877192982,0.91355735,0.810461707,0.735294118,0.772877912,0.874667604,0.8,7699377,48.59922314,4.171167942,0.125332396,0.116430567,0.868382924,3.574620709,57,0.362791397,0.612838696,0.133294707,57,0.837333802
mouse_sample_8-MetaPhlAn,0.707262512,0.894258312,0.896551724,0.895405018,0.632480479,0.571428571,0.601954525,0.740926907,0.697986577,14649744,52.92387104,7.971869921,0.259073093,0.266295015,0.705882114,2.34605696,58,0.542327684,0.400489002,0.058620642,58,0.719456742
mouse_sample_9-MetaPhlAn,0.685577316,0.845162819,0.887096774,0.866129797,0.579424195,0.585106383,0.582265289,0.687508423,0.705128205,17450114,57.60638083,8.08920777,0.312491577,0.293779323,0.79621758,2.98662289,62,0.451423875,0.501599668,0.079148301,62,0.696318314
plant_sample_0-MetaPhlAn,0.146378817,0.478639899,0.722222222,0.600431061,0.082864401,0.292134831,0.187499616,0.141271255,0.416,28324655,61.98816998,5.176780523,0.858728745,0.872438589,0.881675451,3.690517392,36,0.343985828,0.713843507,0.234759212,36,0.278635627
plant_sample_1-MetaPhlAn,0.208842402,0.447570947,0.666666667,0.557118807,0.102591506,0.266666667,0.184629086,0.166921524,0.380952381,30973018,64.98550627,5.41134075,0.833078476,0.87145534,0.831631583,3.323062833,36,0.410329279,0.642768093,0.164982116,36,0.273936952
plant_sample_10-MetaPhlAn,0.341416178,0.457252914,0.736842105,0.59704751,0.170264155,0.233333333,0.201798744,0.248132792,0.35443038,31429641,62.08467217,8.026479847,0.751867208,0.823603404,0.521978325,1.729300531,38,0.691393371,0.329520659,0.055051457,38,0.301281586
plant_sample_11-MetaPhlAn,0.407093094,0.412795142,0.65625,0.534522571,0.178063043,0.194444444,0.186253744,0.248802711,0.3,33679811,63.50286744,5.410434618,0.751197289,0.816799267,0.420904038,1.438023444,32,0.760985295,0.287604689,0.053963422,32,0.274401356
plant_sample_12-MetaPhlAn,0.12671148,0.372005973,0.65625,0.514127986,0.057784763,0.216494845,0.137139804,0.100031364,0.325581395,28220519,64.32481312,5.477192838,0.899968636,0.926801592,0.831644915,3.041556661,32,0.410313978,0.608311332,0.185619579,32,0.21280638
plant_sample_13-MetaPhlAn,0.268208421,0.494880003,0.705882353,0.600381178,0.145751023,0.216216216,0.180983619,0.225181934,0.331034483,30369896,63.23816003,5.924016561,0.774818066,0.841705475,0.686095749,2.391317236,34,0.56027366,0.470041219,0.093696612,34,0.278108208
plant_sample_14-MetaPhlAn,0.084283074,0.519963806,0.677419355,0.598691581,0.046339935,0.173553719,0.109946827,0.085095991,0.276315789,31373117,60.69721977,6.555283955,0.914904009,0.913287616,0.783900257,2.94874958,31,0.464870265,0.595202409,0.149273961,31,0.18070589
plant_sample_15-MetaPhlAn,0.221609512,0.503014057,0.666666667,0.584840362,0.130437451,0.158730159,0.144583805,0.207156729,0.256410256,28393438,63.62505082,5.249593504,0.792843271,0.866122096,0.771092844,2.659683013,30,0.478444309,0.542030225,0.145619446,30,0.231783493
plant_sample_16-MetaPhlAn,0.427773702,0.195010598,0.6875,0.441255299,0.100286572,0.248120301,0.174203436,0.132456023,0.364640884,36361467,71.52858787,7.39342586,0.867543977,0.896985155,0.738253559,2.456855658,48,0.511613301,0.439905489,0.079593569,48,0.248548454
plant_sample_17-MetaPhlAn,0.256599983,0.520383323,0.696969697,0.60867651,0.146852268,0.2,0.173426134,0.229062934,0.310810811,29893767,63.88840815,4.619596235,0.770937066,0.847745243,0.701409237,2.354075113,33,0.546436641,0.466671528,0.101486831,33,0.269936873
plant_sample_18-MetaPhlAn,0.254860316,0.454307045,0.684210526,0.569258786,0.131063885,0.218487395,0.17477564,0.20343766,0.331210191,30144961,67.22994696,5.040999994,0.79656234,0.862616947,0.609212832,2.212040858,38,0.625132451,0.42150751,0.067340465,38,0.267323926
plant_sample_19-MetaPhlAn,0.280765706,0.417850255,0.684210526,0.551030391,0.130922656,0.236363636,0.183643146,0.199375968,0.351351351,31325127,64.37837428,6.492058532,0.800624032,0.864966484,0.64416786,2.283209951,38,0.596519036,0.435068881,0.073955628,38,0.27536366
plant_sample_2-MetaPhlAn,0.147432042,0.474318866,0.617647059,0.545982962,0.083104635,0.259259259,0.171181947,0.141429617,0.365217391,28224866,64.73395422,3.675951713,0.858570383,0.885387346,0.859837612,3.664148018,34,0.374385197,0.720230915,0.209840636,34,0.253323504
plant_sample_20-MetaPhlAn,0.236222231,0.503461347,0.72972973,0.616595538,0.128627536,0.212598425,0.170612981,0.204904704,0.329268293,30683129,64.82867555,4.395292303,0.795095296,0.867103029,0.66775393,2.230413079,37,0.576410545,0.42814724,0.081346416,37,0.267086498
plant_sample_3-MetaPhlAn,0.141774593,0.433933845,0.75,0.591966923,0.073385562,0.253846154,0.163615858,0.125540157,0.379310345,28496266,65.84051526,6.033020246,0.874459843,0.908507796,0.878880904,3.743446244,44,0.348024864,0.685684244,0.187644009,44,0.252425251
plant_sample_4-MetaPhlAn,0.169971469,0.48714962,0.695652174,0.591400897,0.097845112,0.25,0.173922556,0.162959447,0.367816092,28286961,68.41740595,5.335740055,0.837040553,0.873826426,0.853520037,3.563024124,46,0.382730055,0.64505914,0.148410267,46,0.26538777
plant_sample_5-MetaPhlAn,0.181627268,0.440607518,0.631578947,0.536093233,0.091866594,0.242424242,0.167145418,0.152034103,0.350364964,29699501,65.41198029,5.318917573,0.847965897,0.878470934,0.666291013,2.704670422,38,0.57767904,0.515378769,0.078858498,38,0.251199533
plant_sample_6-MetaPhlAn,0.318274685,0.43269807,0.703703704,0.568200887,0.147655665,0.162393162,0.155024414,0.22017717,0.263888889,32413442,57.95805143,5.459036771,0.77982283,0.845054195,0.495526085,1.696192872,27,0.710265018,0.356726184,0.07341715,27,0.242033029
plant_sample_7-MetaPhlAn,0.231889239,0.503738646,0.692307692,0.598023169,0.1296153,0.204545455,0.167080377,0.206179297,0.315789474,29919088,66.60033355,5.1361528,0.793820703,0.857824082,0.690892407,2.376874403,39,0.555977193,0.449705492,0.082951782,39,0.260984385
plant_sample_8-MetaPhlAn,0.38206984,0.434619131,0.72972973,0.58217443,0.183331211,0.219512195,0.201421703,0.257882377,0.3375,31743711,62.18450872,8.846926308,0.742117623,0.812369358,0.447890773,1.514955809,37,0.743042636,0.290808978,0.048952319,37,0.297691189
plant_sample_9-MetaPhlAn,0.402153519,0.450411007,0.657142857,0.553776932,0.193839499,0.216981132,0.205410315,0.271035701,0.326241135,32353968,64.51437946,5.450291733,0.728964299,0.800894334,0.476019543,1.593043766,35,0.723866787,0.310578255,0.054527661,35,0.298638418
strain_sample_0-MetaPhlAn,0.930221654,0.770248471,0.619047619,0.694648045,0.762033889,0.65,0.706016945,0.766119161,0.634146341,5822710,38.36248149,3.993206883,0.233880839,0.235007253,0.694041885,2.290740573,21,0.553135701,0.521533476,0.155639107,21,0.700132751
strain_sample_1-MetaPhlAn,1.054205694,0.571168951,0.636363636,0.603766294,0.737708329,0.7,0.718854165,0.643843543,0.666666667,8867675,38.3603491,5.180132617,0.356156457,0.341867647,0.796186364,2.752652743,22,0.451457912,0.617265378,0.223020139,22,0.655255105
strain_sample_10-MetaPhlAn,0.99854083,0.715992559,0.619047619,0.667520089,0.741439241,0.65,0.695719621,0.728493751,0.634146341,7092539,34.15774674,5.530990358,0.271506249,0.270958287,0.802140432,2.764989411,21,0.444814752,0.629505827,0.240670937,21,0.681320046
strain_sample_11-MetaPhlAn,1.000618204,0.747145585,0.590909091,0.669027338,0.795167875,0.65,0.722583938,0.770409106,0.619047619,5929886,36.72075284,3.822313374,0.229590894,0.223700579,0.699959813,2.237436617,22,0.547760105,0.501731343,0.151494858,22,0.694728363
strain_sample_12-MetaPhlAn,0.956656788,0.78671262,0.571428571,0.679070596,0.771019591,0.6,0.685509795,0.778787058,0.585365854,5687281,36.50105797,3.859600428,0.221212942,0.221210646,0.73555764,2.446303416,21,0.514240403,0.556950507,0.180073448,21,0.682076456
strain_sample_13-MetaPhlAn,0.97837001,0.748809238,0.5625,0.655654619,0.769941396,0.45,0.609970698,0.759228299,0.5,6184264,36.05456158,1.960498766,0.240771701,0.24032707,0.660692557,2.048703749,16,0.582501695,0.512175937,0.18419873,16,0.629614149
strain_sample_14-MetaPhlAn,0.973080358,0.732468266,0.571428571,0.651948419,0.742133498,0.6,0.671066749,0.737269207,0.585365854,6760805,42.3081942,7.582758748,0.262730793,0.263663137,0.808408656,2.764601921,21,0.43771216,0.629417607,0.248544881,21,0.66131753
