sample,proportion_classified,precision_taxa,recall_taxa,f1_taxa,precision_reads,recall_reads,f1_reads,dissimilarity_species,shannon_diversity,aitchisons_distance,braycurtis_distance,L1_distance
ani99_cHIGH_stFalse_r7-kraken2_refseqV205-0.30,0.9936299212913386,0.7512520868113522,0.5196304849884527,0.614334470989761,0.5944415365046132,0.5982524517096532,0.5963409057580498,267,-0.050050922133078046,15.64530294695601,0.40365909424195023,11266443.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205-0.35,0.992170848195255,0.7512520868113522,0.569620253164557,0.6479481641468683,0.5919812479785691,0.5966525312201771,0.5943077106211608,191,-0.05393749815047233,15.579296420506395,0.40569228937883917,11314904.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205-0.40,0.9903404175319057,0.7479131886477463,0.6078697421981004,0.6706586826347305,0.5876410287326043,0.5933727618601129,0.590492986582969,138,-0.06143400943822197,15.828810943009033,0.409507013417031,11410804.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205-0.45,0.9882144865308418,0.7429048414023373,0.6439942112879884,0.689922480620155,0.581856950693658,0.5887962164330187,0.5853060166651511,92,-0.06644872508601907,15.66035430534984,0.4146939833348488,11542995.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205-0.50,0.9861532698894513,0.7395659432387313,0.6681749622926093,0.7020602218700476,0.5762978729118547,0.5843897602007224,0.5803156097252568,64,-0.06574044880967111,15.746827135575922,0.4196843902747432,11669792.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205-0.55,0.9814334073524655,0.7362270450751253,0.6826625386996904,0.7084337349397591,0.5673225055114348,0.5780550175501519,0.5726384781908718,47,-0.06988991565222769,16.509288625589395,0.4273615218091282,11855024.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205-0.60,0.978231689407645,0.7362270450751253,0.7011128775834659,0.7182410423452771,0.5594800679772205,0.5719300182516129,0.565636543962906,30,-0.06300707970801156,17.032483119652483,0.4343634560370941,12029788.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205-0.65,0.9726801830630664,0.7345575959933222,0.7119741100323624,0.7230895645028759,0.5496730567692077,0.5651118079102144,0.5572855260457947,19,-0.05053063662230706,17.234104899511586,0.4427144739542053,12226663.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205-0.70,0.9521981596550396,0.7295492487479132,0.7211221122112211,0.7253112033195019,0.5358768981450265,0.5627787585087991,0.5489984666717623,7,-0.03957883506975346,16.742066845235545,0.4510015333282377,12326207.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205-0.75,0.9408294323764942,0.7295492487479132,0.7235099337748344,0.7265170407315045,0.5254368147849312,0.5584825439162768,0.541455942515822,5,-0.03835658843972212,17.24790284512486,0.45854405748417804,12459367.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205-0.80,0.9294465622246425,0.7278797996661102,0.7266666666666667,0.7272727272727273,0.5115158703038518,0.5503445718057548,0.5302203028769831,1,-0.04457713037692468,17.246646911674382,0.46977969712301704,12689793.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205-0.85,0.9201199801371202,0.7278797996661102,0.7303182579564489,0.7290969899665551,0.49278134889297015,0.5355620566130233,0.5132818302924794,-2,-0.05810927587690262,18.21864814350952,0.4867181697075205,13083787.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205-0.90,0.9120901138172729,0.7278797996661102,0.7364864864864865,0.7321578505457598,0.46469995965709676,0.50948908733616,0.4860649153500151,-7,-0.10287595676429362,20.040116644435482,0.5139350846499849,13757647.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205-0.95,0.9047118196706511,0.7212020033388982,0.7409948542024014,0.7309644670050761,0.4113958273095169,0.4547258235879801,0.4319769773683166,-16,-0.246200285028344,22.883849085599856,0.5680230226316835,15146865.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205-1.00,0.89874866999848,0.6994991652754591,0.7455516014234875,0.7217915590008612,0.3147196453938805,0.3501753670405017,0.3315021628366775,-37,-0.7052351869091229,28.008923857263156,0.6684978371633226,17770311.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.00,0.9995897855384795,0.4682080924855491,0.016811955168119553,0.03245842516529754,0.622280409548747,0.6225357827296366,0.6224080699443761,4645,-0.12465308509012729,13.552894696237336,0.3775919300556239,10570401.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.05,0.999377214018806,0.4682080924855491,0.04918032786885246,0.08901098901098901,0.6262302683844008,0.6266205188590747,0.6264253328421803,1474,-0.1983566449665588,13.487374289193678,0.37357466715781984,10456829.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.10,0.99917435678901,0.4682080924855491,0.09926470588235294,0.16380182002022242,0.6328234854957795,0.6333464036541615,0.633084836594437,643,-0.30499874968792096,13.551432482059598,0.36691516340556307,10269379.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.15,0.9989129995341427,0.4624277456647399,0.15904572564612326,0.23668639053254437,0.6261820540780232,0.6268634549455779,0.6265225692403403,330,-0.35211251059568927,12.096898696684146,0.3734774307596596,10451680.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.20,0.9985414993749283,0.4624277456647399,0.20887728459530025,0.2877697841726619,0.6178988362423584,0.6188013584103952,0.6183497680039317,210,-0.3850737620871314,12.129137494585377,0.3816502319960683,10678409.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.25,0.9981059277596833,0.4624277456647399,0.2684563758389262,0.33970276008492567,0.6109974047131734,0.6121568740550402,0.6115765898339895,125,-0.4302120437284831,12.131406017797085,0.3884234101660105,10865551.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.30,0.9974309274703975,0.4624277456647399,0.3404255319148936,0.392156862745098,0.6018545436519472,0.6034047341787581,0.6026286419968001,62,-0.4819239262120769,12.172811807590085,0.3973713580031999,11112101.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.35,0.9965004985002136,0.4624277456647399,0.39800995024875624,0.4278074866310161,0.5955073980745992,0.5975986956061432,0.5965512140086605,28,-0.5195805822314643,12.116677394626532,0.4034487859913395,11276795.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.40,0.9952935694115298,0.4624277456647399,0.47337278106508873,0.4678362573099415,0.5869871087087609,0.5897627863262682,0.5883716739305489,-4,-0.54662913160948,12.153708657744925,0.41162832606945104,11498466.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.45,0.9937889259095397,0.4624277456647399,0.5405405405405406,0.4984423676012461,0.5783114621334837,0.5819258466823819,0.5801130246218674,-25,-0.5749702504440579,12.1752787395198,0.4198869753781325,11720319.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.50,0.9922929966969986,0.4624277456647399,0.625,0.5315614617940199,0.5721161023354724,0.5765596494582244,0.5743292811689623,-45,-0.5974632041445052,12.175861995936687,0.42567071883103774,11872846.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.55,0.9901906386531308,0.4624277456647399,0.6956521739130435,0.5555555555555556,0.564930456398767,0.5705269615224723,0.5677149167791141,-58,-0.6186417227656582,12.189754920371927,0.43228508322088594,12044611.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.60,0.9875870661087426,0.4624277456647399,0.7407407407407407,0.5693950177935942,0.5595476683775722,0.5665805958580271,0.5630421710008843,-65,-0.6374613949148165,12.185125802469889,0.43695782899911584,12158879.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.65,0.98333134999915,0.4624277456647399,0.7692307692307693,0.5776173285198556,0.5528893083811321,0.5622614476611674,0.5575359945592239,-69,-0.6551120106971435,12.199737824755045,0.4424640054407761,12285733.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.70,0.968431486470637,0.4624277456647399,0.7766990291262136,0.5797101449275363,0.543295232840814,0.5610053374253717,0.5520082731606095,-70,-0.6740452566580837,12.19530185730716,0.4479917268393904,12345769.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.75,0.9585926251111251,0.4624277456647399,0.7843137254901961,0.5818181818181818,0.5367317300278843,0.559916398236074,0.5480789860499262,-71,-0.6952042530744382,12.201368451917205,0.45192101395007384,12391803.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.80,0.9467342628861126,0.4624277456647399,0.7843137254901961,0.5818181818181818,0.5302352272436688,0.5600676430862981,0.5447433040579186,-71,-0.7248059489896264,12.235652729446876,0.45525669594208146,12407688.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.85,0.9362391869596516,0.4624277456647399,0.7843137254901961,0.5818181818181818,0.5234799386342595,0.5591305575813497,0.5407182564631856,-71,-0.7645483692783257,12.274281136283484,0.4592817435368144,12449905.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.90,0.9274370403301602,0.4624277456647399,0.7920792079207921,0.5839416058394161,0.5121467909200532,0.5522173135739037,0.5314277770985714,-72,-0.8289984143816014,12.4620956561027,0.4685722229014286,12644003.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-0.95,0.9192763225469954,0.4624277456647399,0.7920792079207921,0.5839416058394161,0.48495213640805845,0.5275368510138764,0.5053489491961197,-72,-0.9618704392885729,12.706357129836478,0.49465105080388033,13291203.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205-1.00,0.9125721768166473,0.4624277456647399,0.8080808080808081,0.588235294117647,0.40809474632631987,0.4471917473419899,0.4267496424689887,-74,-1.2682454028305932,13.817272095226748,0.5732503575310113,15349351.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.00,0.999625500641999,0.5020080321285141,0.05381745120551091,0.09721322099805574,0.5087951992082299,0.5089858140688304,0.5088904887889022,6221,-0.11599998902092246,22.292729287776282,0.4911095112110979,13748515.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.05,0.9994789294646923,0.5020080321285141,0.11766551615939755,0.1906456532791052,0.5058682042259356,0.5061319346640674,0.5060000350805082,2440,-0.2007784436463762,22.13983331285761,0.49399996491949183,13828419.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.10,0.9992709298212632,0.5020080321285141,0.20973154362416108,0.2958579881656805,0.5005735704453078,0.5009387899784536,0.5007561136199381,1041,-0.2791123162304423,22.20580764207958,0.49924388638006195,13973757.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.15,0.9990009302841195,0.5020080321285141,0.29880478087649404,0.37462537462537465,0.5011797122633505,0.5016809264840355,0.5014301941241391,508,-0.25528832762792675,22.23275504578287,0.49856980587586086,13953005.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.20,0.9986020023965673,0.5020080321285141,0.3894080996884735,0.4385964912280702,0.49245108436956964,0.49314049359777495,0.4927955478670199,216,-0.30210294958818906,22.471505723931255,0.5072044521329802,14191822.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.25,0.9981368603368108,0.500669344042838,0.45223700120918986,0.47522236340533675,0.4834718140483188,0.48437427096438085,0.48392262176357986,80,-0.3441991190636404,22.636879835193106,0.5160773782364201,14436730.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.30,0.9974175044271353,0.500669344042838,0.5260196905766527,0.5130315500685872,0.47357147387747334,0.4747976366721859,0.47418376261130735,-36,-0.38886565276292195,22.936516537302833,0.5258162373886927,14703869.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.35,0.9964767203256223,0.500669344042838,0.5825545171339563,0.5385169186465083,0.46495727435895823,0.4666012410275099,0.4657778070992227,-105,-0.42666376448715315,23.18174910562697,0.5342221929007773,14931896.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.40,0.9953141508900271,0.500669344042838,0.6338983050847458,0.5594614809274495,0.45677628838350565,0.45892674988600174,0.457848994034104,-157,-0.4527827619099005,23.375668354314328,0.542151005965896,15144688.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.45,0.9939362961092066,0.500669344042838,0.677536231884058,0.5758275596612779,0.4478895179036836,0.4506219560116282,0.44925158218711014,-195,-0.4814885418236745,23.628976561435742,0.5507484178128899,15374228.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.50,0.9925867269941823,0.500669344042838,0.7069943289224953,0.5862068965517241,0.4411199580800719,0.44441452427628253,0.442761112582037,-218,-0.5013156009976676,23.836442400461312,0.557238887417963,15544882.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.55,0.9907162302007483,0.500669344042838,0.73767258382643,0.5964912280701754,0.43359239955588647,0.4376554923986941,0.4356144717945682,-240,-0.5232373229382112,24.09828960665172,0.5643855282054319,15729467.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.60,0.988506733988456,0.500669344042838,0.7540322580645161,0.6017699115044248,0.42583934141827184,0.4307905315931261,0.4283006279432031,-251,-0.545471047353904,24.383405575993994,0.5716993720567969,15915620.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.65,0.984885383053629,0.499330655957162,0.7659137577002053,0.6045380875202593,0.41598378688493676,0.4223677130786351,0.41915144364151674,-260,-0.5719886839251211,24.5468917742116,0.5808485563584833,16140877.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.70,0.9732770458107786,0.4979919678714859,0.7717842323651453,0.6053702196908056,0.4035508081986145,0.414630972687166,0.40901586430080206,-265,-0.6040683649777572,25.01012274118865,0.5909841356991979,16326484.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.75,0.9658029157664301,0.4966532797858099,0.7761506276150628,0.6057142857142856,0.3935943966953199,0.4075307604377816,0.4004413601572717,-269,-0.6303503234183356,25.20423705996172,0.5995586398427283,16500626.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.80,0.956686645680036,0.4966532797858099,0.7777777777777778,0.6062091503267973,0.3804269192681384,0.3976504961012827,0.3888480765257363,-270,-0.6692510409904351,25.51009695354807,0.6111519234742637,16741688.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.85,0.9490770158679728,0.4966532797858099,0.7777777777777778,0.6062091503267973,0.36506915988144023,0.3846570444523602,0.3746072186058443,-270,-0.726565045770168,26.17974693962347,0.6253927813941557,17065171.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.90,0.9425331699431373,0.49531459170013387,0.7773109243697479,0.6050695012264922,0.3434754826134584,0.3644173951291074,0.35363667187573716,-271,-0.8341393078869253,27.09568524366971,0.6463633281242629,17578181.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-0.95,0.9362893235040168,0.4926372155287818,0.7780126849894292,0.6032786885245902,0.3040134074055873,0.3247002820323018,0.31401650953218885,-274,-1.1271154066066202,28.65830034574403,0.6859834904678112,18595707.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205-1.00,0.9309886897336748,0.48460508701472554,0.7835497835497836,0.5988420181968569,0.21507034559369326,0.23101284469440528,0.222756711872151,-285,-2.061613893579983,31.65649409882328,0.777243288127849,21011908.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.00,0.9993767856252551,0.8391038696537678,0.07484105358764759,0.13742494996664442,0.7326089618012802,0.7330658189572886,0.7328373191771106,5014,0.5125788970931104,14.004675552426638,0.2671626808228894,7478223.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.05,0.998889714127102,0.8370672097759674,0.14885910901847157,0.25276752767527677,0.7573767510538216,0.7582185904433595,0.7577974369482026,2270,0.3777765834587399,13.386219267117296,0.24220256305179746,6777906.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.10,0.9984685712097959,0.8370672097759674,0.24406175771971497,0.3779310344827586,0.7732598961799851,0.7744459049352587,0.7738524461376777,1193,0.2690194270931343,12.767095954999803,0.22614755386232227,6327282.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.15,0.9980807854401123,0.8370672097759674,0.3267090620031797,0.46998284734133794,0.7909351129907304,0.7924560060956998,0.7916948291122403,767,0.1601968709710997,11.89237452885431,0.20830517088775952,5826947.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.20,0.9975517139359591,0.8370672097759674,0.411,0.5513078470824949,0.7898576842653835,0.7917962279357988,0.7908257681189685,509,0.14192700315674145,12.19830024724224,0.20917423188103149,5849708.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.25,0.9969979281425612,0.8329938900203666,0.4717416378316032,0.6023564064801178,0.7826542546648936,0.7850109138371062,0.7838308128770594,376,0.1615259975804033,12.475512629497821,0.21616918712294067,6043651.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.30,0.996194713742102,0.8309572301425662,0.5382585751978892,0.6533226581265013,0.7780621111517302,0.7810341697448089,0.7795453076750826,267,0.15953045541039046,12.212103759650526,0.22045469232491738,6160986.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.35,0.9951736421676631,0.8309572301425662,0.5820256776034237,0.6845637583892618,0.7742679677525668,0.7780229850803474,0.7761409346921411,210,0.1463463740960549,12.899877149432216,0.22385906530785885,6252927.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.40,0.9939416419916631,0.8289205702647657,0.6242331288343558,0.7121609798775151,0.7659671094238728,0.7706358975855219,0.7682944107218513,161,0.16671348407064546,13.103667606761933,0.23170558927814863,6468103.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.45,0.992456498922357,0.8268839103869654,0.6721854304635762,0.7415525114155251,0.7569396081342298,0.7626929834769992,0.7598054045783477,113,0.1854554699646389,13.637257509948142,0.2401945954216524,6700081.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.50,0.9908895701270815,0.824847250509165,0.705574912891986,0.7605633802816901,0.7480608925801275,0.754938708744496,0.7514840640130309,83,0.20420474587954462,13.935161537324968,0.24851593598696922,6926748.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.55,0.9886125698017957,0.8228105906313645,0.7332123411978222,0.7754318618042227,0.7359776051396579,0.7444550348851139,0.7401920477783288,60,0.23180099811466714,14.523586780721157,0.2598079522216713,7233202.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.60,0.9857946408278059,0.8228105906313645,0.7495361781076066,0.7844660194174756,0.7219944602849229,0.7323984432281344,0.7271592393702399,48,0.26475545855415383,14.954876768112147,0.2728407606297602,7585279.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.65,0.9813107830443976,0.8207739307535642,0.7690839694656488,0.7940886699507389,0.7053092436156062,0.7187419681942859,0.7119622521125718,33,0.29420506086619014,15.19845483598507,0.2880377478874282,7989691.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.70,0.9680153525736218,0.8187372708757638,0.7745664739884393,0.796039603960396,0.6831472404496057,0.7057194275208042,0.6942499097440856,28,0.32098057268729185,15.871522306389032,0.3057500902559145,8424091.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.75,0.9573829939118563,0.8187372708757638,0.7805825242718447,0.7992047713717693,0.6637155948165135,0.6932602720511871,0.6781663035603156,24,0.34943127551008857,16.559535189886613,0.3218336964396845,8819324.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.80,0.9419529202789886,0.8126272912423625,0.7900990099009901,0.8012048192771085,0.6372593767513396,0.6765299655980634,0.6563077509209527,14,0.3870266640812421,16.27252229827636,0.34369224907904733,9344077.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.85,0.9277972753996108,0.8126272912423625,0.7932405566600398,0.8028169014084507,0.6074780153540021,0.6547529632401171,0.6302301835425914,12,0.4222464381042439,17.06310007398349,0.3697698164574086,9979776.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.90,0.9159709879958554,0.8105906313645621,0.804040404040404,0.8073022312373224,0.5705310815044402,0.6228702535139921,0.595552944255411,4,0.46553922780598,17.954882692628303,0.404447055744589,10848722.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-0.95,0.9057933436847634,0.8024439918533605,0.8073770491803278,0.8049029622063331,0.5103273586181941,0.5634037412354839,0.5355537212985535,-3,0.5067162641136038,18.791797146677798,0.4644462787014465,12391939.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205-1.00,0.8974292710613244,0.7820773930753564,0.810126582278481,0.7958549222797928,0.4073702724814675,0.4539302267238289,0.4293917867658966,-17,0.43092045852544913,21.238052953748117,0.5706082132341033,15157640.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.00,0.9998845714120816,0.4647887323943662,0.021262886597938145,0.04066543438077635,0.6780676682953812,0.6781459457242988,0.6781068047508464,2962,0.09516672023052397,10.339124743622891,0.3218931952491537,9012488.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.05,0.9998647142663878,0.4647887323943662,0.04951237809452363,0.0894915254237288,0.7046087435155348,0.7047040799239669,0.7046564084951187,1191,-0.017934096052163895,10.178735381299472,0.2953435915048813,8269060.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.10,0.9997975713996531,0.4647887323943662,0.10138248847926268,0.16645649432534676,0.7164464594923513,0.7165915181103829,0.7165189814596208,509,-0.14859217297511673,10.225466265301383,0.2834810185403792,7936664.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.15,0.999665357095051,0.4647887323943662,0.15602836879432624,0.23362831858407077,0.7206104600872086,0.720851687990115,0.7207310538539828,281,-0.2087196407034071,10.285692294680818,0.2792689461460171,7818221.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.20,0.9994215713459388,0.4647887323943662,0.21782178217821782,0.2966292134831461,0.7203941743420249,0.7208111121434544,0.7206025829331043,161,-0.2323812959397875,10.339045505204119,0.2793974170668956,7820864.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.25,0.9991132855876123,0.4647887323943662,0.264,0.336734693877551,0.7178905311272187,0.7185276599590037,0.7182089542426352,108,-0.2417422162301568,10.391784904963021,0.2817910457573648,7886650.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.30,0.9985964283709183,0.4647887323943662,0.3173076923076923,0.37714285714285706,0.7148203878314839,0.715825099632713,0.7153223909382679,66,-0.2402216606226366,10.43805129024207,0.2846776090617321,7965378.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.35,0.9978697139813877,0.4647887323943662,0.38823529411764707,0.4230769230769231,0.7118868874124125,0.7134066476194212,0.7126459572719109,28,-0.23883325132776712,10.492725109939805,0.28735404272808907,8037342.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.40,0.9968969995567142,0.4647887323943662,0.4342105263157895,0.4489795918367347,0.7060023151431879,0.7081998596215284,0.7070993799879627,10,-0.22918681316215128,10.55455902392975,0.29290062001203726,8188492.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.45,0.9956650708092958,0.4647887323943662,0.5076923076923077,0.48529411764705876,0.7002924571846367,0.7033413923172231,0.7018136133440962,-12,-0.21819048283571885,10.618677452441643,0.2981863866559038,8331121.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.50,0.9944177849168264,0.4647887323943662,0.5641025641025641,0.5096525096525096,0.6943907420558203,0.6982887399926173,0.6963342859327527,-25,-0.20736829400208556,10.67174195003884,0.30366571406724735,8478907.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.55,0.992612427516061,0.4647887323943662,0.6346153846153846,0.5365853658536585,0.6841046691578099,0.6891961557137977,0.6866409741412655,-38,-0.19465450073861756,10.732010063957635,0.3133590258587346,8741642.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.60,0.9904020700574386,0.4647887323943662,0.6804123711340206,0.5523012552301255,0.672546238935177,0.6790638461571193,0.6757893282494113,-45,-0.1843405314770843,10.787107082581489,0.32421067175058876,9034333.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.65,0.9867697123956732,0.4647887323943662,0.7096774193548387,0.5617021276595745,0.6590993798713399,0.6679363701498121,0.6634884513883486,-49,-0.17532204736149914,10.832053045657657,0.3365115486116514,9359992.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.70,0.9751337821619689,0.4647887323943662,0.7252747252747253,0.5665236051502146,0.6417957345422478,0.658161727429156,0.6498757100288591,-51,-0.17076191078773117,10.868745199432931,0.3501242899711408,9681591.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.75,0.9663194951884994,0.4647887323943662,0.7333333333333333,0.5689655172413793,0.6252543036077577,0.6470471792414678,0.6359640995654353,-52,-0.16905708587507906,10.923259449596848,0.3640359004345647,10021351.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.80,0.9546614935230705,0.4647887323943662,0.7586206896551724,0.576419213973799,0.6031922290274613,0.6318388592394656,0.6171833138639992,-55,-0.17176181786419864,11.006492919465058,0.38281668613600084,10475877.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.85,0.9449717064245294,0.4647887323943662,0.7764705882352941,0.5814977973568282,0.5781526540218077,0.6118200683588214,0.5945100919587508,-57,-0.18249769774973235,11.145673191721535,0.40548990804124924,11041328.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.90,0.936752205250315,0.4647887323943662,0.7857142857142857,0.584070796460177,0.5430181490025927,0.579681740762478,0.5607512902585392,-58,-0.22016100515616355,11.393218155657108,0.43924870974146074,11910021.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-0.95,0.9291839898834271,0.4647887323943662,0.7857142857142857,0.584070796460177,0.492007713143959,0.5295051555996837,0.5100682109368833,-58,-0.335264158944927,11.712058971824817,0.4899317890631167,13232358.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205-1.00,0.9226894889556413,0.4647887323943662,0.7857142857142857,0.584070796460177,0.43377170482452926,0.47011666439974265,0.45121347707595116,-58,-0.6898982511050589,12.26210463147278,0.5487865229240488,14772043.0
